time_s,cmd_motor_torque_nm,cmd_output_torque_nm,test_vel_motor_rpm,test_vel_output_rpm,test_torque_motor_nm,test_torque_output_nm,loadcell_torque_nm,test_voltage_v,test_q_A,motor_position_rev,motor_position_deg,output_position_deg,phase
2.550,1.2801,17.9219,-0.11,-0.01,1.2765,17.8709,16.4873,47.74,20.1084,0.205582,74.0094,5.2864,ramp_up
2.564,1.2884,18.0375,-0.23,-0.02,1.2849,17.9884,16.5782,47.74,20.2407,0.205750,74.0698,5.2907,ramp_up
2.575,1.2967,18.1531,0.97,0.07,1.2919,18.0864,16.5782,47.72,20.3509,0.205917,74.1302,5.2950,ramp_up
2.588,1.3049,18.2688,0.56,0.04,1.2986,18.1806,16.5782,47.76,20.4569,0.206055,74.1797,5.2985,ramp_up
2.600,1.3049,18.2688,0.56,0.04,1.2986,18.1806,16.5782,47.76,20.4569,0.206055,74.1797,5.2985,ramp_up
2.613,1.3132,18.3844,-0.46,-0.03,1.3061,18.2859,16.5782,47.74,20.5754,0.206131,74.2072,5.3005,ramp_up
2.625,1.3214,18.5000,0.57,0.04,1.3155,18.4175,16.5782,47.72,20.7234,0.206345,74.2841,5.3060,ramp_up
2.639,1.3297,18.6156,-0.04,-0.00,1.3244,18.5414,16.5782,47.74,20.8629,0.206467,74.3280,5.3091,ramp_up
2.651,1.3297,18.6156,-0.04,-0.00,1.3244,18.5414,16.6714,47.74,20.8629,0.206467,74.3280,5.3091,ramp_up
2.663,1.3379,18.7312,0.35,0.02,1.3298,18.6168,16.6714,47.74,20.9477,0.206635,74.3884,5.3135,ramp_up
2.675,1.3462,18.8469,-0.14,-0.01,1.3324,18.6535,16.6714,47.72,20.9890,0.206787,74.4434,5.3174,ramp_up
2.688,1.3545,18.9625,0.04,0.00,1.3400,18.7603,16.6714,47.70,21.1092,0.207062,74.5422,5.3244,ramp_up
2.700,1.3545,18.9625,0.04,0.00,1.3400,18.7603,16.6714,47.70,21.1092,0.207062,74.5422,5.3244,ramp_up
2.713,1.3627,19.0781,0.43,0.03,1.3609,19.0520,16.6714,47.74,21.4374,0.207336,74.6411,5.3315,ramp_up
2.725,1.3710,19.1938,0.12,0.01,1.3738,19.2327,16.6714,47.72,21.6407,0.207581,74.7290,5.3378,ramp_up
